%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
2017 183 0 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 99 2.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
2017 184 1 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 99 1.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 100
2017 184 2 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 99 1.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 140
2017 184 3 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 99 2.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
2017 184 4 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 99 1.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 120
2017 184 5 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 99 0.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 160
2017 184 6 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 99 0.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 130
2017 184 7 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 99 0.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 100
2017 184 8 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 99 0.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 120
2017 184 9 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 100 1.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 150
2017 184 10 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 99 1.0 -999.0 -999.0 39 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 35 50 160
2017 184 11 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 95 3.2 -999.0 -999.0 149 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 67 389 160
2017 184 12 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 85 4.8 -999.0 -999.0 246 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 101 483 160
2017 184 13 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 81 6.8 -999.0 -999.0 223 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 144 224 170
2017 184 14 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 76 8.1 -999.0 -999.0 311 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 113 556 180
2017 184 15 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 76 8.4 -999.0 -999.0 268 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 78 594 190
2017 184 16 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 75 8.7 -999.0 -999.0 179 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 95 346 190
2017 184 17 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 78 7.8 -999.0 -999.0 37 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 37 0 170
2017 184 18 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.6 81 8.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 150
