%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
1997 162 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 61 17.8 -999.0 -999.0 825 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 204 20
1997 162 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 56 18.6 -999.0 -999.0 825 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 63 10
1997 162 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 54 18.8 -999.0 -999.0 754 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 330
1997 162 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.6 54 18.8 -999.0 -999.0 610 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 320
1997 162 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.6 56 18.5 -999.0 -999.0 430 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 320
1997 162 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 60 17.3 -999.0 -999.0 240 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 226 48 330
1997 162 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 64 16.1 -999.0 -999.0 102 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 74 229 40
1997 162 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 69 15.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 20
1997 162 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 73 14.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 20
1997 162 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 76 13.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 30
1997 162 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 77 13.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 20
1997 163 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 80 12.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 163 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 84 12.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 163 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 85 12.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 163 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 90 11.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 163 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 90 11.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 50
